YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,Quantity_bf1mm,0_cluster_bf1mm,1_cluster_bf1mm,2_cluster_bf1mm,3_cluster_bf1mm,4_cluster_bf1mm,predict_Quantity
2011-12-01,DRAWER KNOB CRACKLE GLAZE IVORY,30,2,1,0,0,1,0,0,1,0,77.0,6.0,3.0,0.0,0.0,1.0,217.0
2011-12-01,DRAWER KNOB CRACKLE GLAZE PINK,20,3,1,0,0,0,0,0,1,0,83.0,9.0,4.0,0.0,0.0,3.0,172.0
2011-12-01,DRAWER KNOB VINTAGE GLASS BALL,12,1,0,0,0,0,0,0,1,0,41.0,7.0,0.0,0.0,0.0,1.0,36.0
2011-12-01,DRAWER KNOB VINTAGE GLASS STAR,24,1,0,0,0,0,0,0,1,0,37.0,6.0,2.0,0.0,0.0,2.0,69.0
2011-12-01,DROP DIAMANTE EARRINGS CRYSTAL,-6,0,0,0,0,1,1,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,3.0
2011-12-01,DROP DIAMANTE EARRINGS PURPLE,-6,0,0,0,0,1,1,0,0,0,3.0,0.0,3.0,0.0,0.0,0.0,5.0
2011-12-01,EASTER BUNNY GARLAND OF FLOWERS,8,1,1,0,0,0,1,0,0,0,7.0,1.0,1.0,0.0,0.0,0.0,18.0
2011-11-01,EASTER BUNNY HANGING GARLAND,12,1,0,0,0,0,0,0,1,0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
2011-12-01,EASTER CRAFT 4 CHICKS ,6,3,0,0,0,0,0,0,1,0,78.0,10.0,1.0,0.0,0.0,0.0,45.0
2011-12-01,EASTER DECORATION EGG BUNNY ,6,1,0,0,0,0,0,0,1,0,84.0,9.0,0.0,0.0,0.0,1.0,36.0
2011-12-01,EASTER DECORATION HANGING BUNNY,64,1,0,0,0,0,0,0,1,0,211.0,11.0,1.0,0.0,0.0,1.0,36.0
2011-11-01,EASTER DECORATION NATURAL CHICK,40,4,0,0,0,1,1,0,0,0,14.0,2.0,1.0,0.0,0.0,0.0,66.0
2011-11-01,EASTER DECORATION SITTING BUNNY,14,2,0,0,0,0,0,0,1,0,18.0,2.0,0.0,0.0,0.0,0.0,13.0
2011-11-01,EASTER TIN BUCKET,2,1,0,0,0,0,1,0,0,0,16.0,2.0,0.0,0.0,0.0,0.0,8.0
2011-12-01,EASTER TIN BUNNY BOUQUET,18,3,0,0,0,0,0,0,1,0,44.0,7.0,0.0,0.0,0.0,0.0,71.0
2011-12-01,EASTER TIN CHICKS IN GARDEN,6,1,0,0,0,0,0,0,1,0,2.0,1.0,0.0,0.0,0.0,0.0,22.0
2011-12-01,EASTER TIN CHICKS PINK DAISY,6,1,0,0,0,0,1,0,0,0,14.0,3.0,0.0,0.0,0.0,0.0,72.0
2011-12-01,EASTER TIN KEEPSAKE,16,4,0,0,0,0,0,0,1,0,14.0,3.0,0.0,0.0,0.0,0.0,73.0
2011-12-01,EASTER TREE YELLOW BIRDS,2,1,0,0,0,0,0,0,1,0,7.0,2.0,1.0,0.0,0.0,0.0,4.0
2011-12-01,EAU DE NIL LOVE BIRD CANDLE,78,2,2,0,0,0,1,0,0,0,8.0,2.0,1.0,0.0,0.0,0.0,17.0
2011-12-01,EAU DE NILE HEART SHAPE PHOTO FRAME,3,1,0,0,0,0,1,0,0,0,31.0,3.0,2.0,0.0,0.0,0.0,27.0
2011-11-01,EAU DE NILE JEWELLED PHOTOFRAME,19,2,0,0,0,1,0,0,1,0,19.0,4.0,0.0,0.0,0.0,0.0,99.0
2011-11-01,EAU DE NILE JEWELLED T-LIGHT HOLDER,10,1,0,0,0,0,1,0,0,0,30.0,2.0,0.0,0.0,0.0,0.0,9.0
2011-11-01,ECONOMY LUGGAGE TAG,20,6,2,0,0,3,0,0,1,0,13.0,0.0,5.0,0.0,0.0,3.0,17.0
2011-12-01,EDWARDIAN DROP EARRINGS JET BLACK,-3,0,1,0,0,1,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
2011-12-01,EDWARDIAN HEART PHOTO FRAME,3,1,1,0,0,0,0,0,1,0,23.0,4.0,4.0,0.0,0.0,0.0,24.0
2011-12-01,EDWARDIAN PARASOL BLACK,77,3,0,0,0,1,0,0,1,0,197.0,23.0,7.0,0.0,0.0,2.0,235.0
2011-12-01,EDWARDIAN PARASOL NATURAL,218,7,1,0,0,1,0,0,1,0,360.0,24.0,13.0,0.0,0.0,4.0,349.0
2011-12-01,EDWARDIAN PARASOL PINK,78,4,0,0,0,0,0,0,1,0,81.0,12.0,3.0,0.0,0.0,3.0,54.0
2011-12-01,EDWARDIAN PARASOL RED,80,4,0,0,0,0,0,0,1,0,119.0,21.0,7.0,0.0,0.0,3.0,154.0
2011-11-01,EGG CUP HENRIETTA HEN CREAM ,167,11,10,0,0,0,0,0,1,0,258.0,9.0,3.0,0.0,0.0,2.0,58.0
2011-11-01,EGG CUP MILKMAID HEIDI,185,15,15,0,0,0,0,0,1,0,407.0,18.0,10.0,0.0,0.0,2.0,82.0
2011-11-01,EGG CUP MILKMAID HELGA ,147,13,12,0,0,0,0,0,1,0,166.0,11.0,8.0,0.0,0.0,1.0,38.0
2011-11-01,EGG CUP MILKMAID INGRID,128,13,11,0,0,0,0,0,1,0,418.0,20.0,10.0,0.0,0.0,2.0,7.0
2011-12-01,EGG CUP NATURAL CHICKEN,51,2,1,0,0,1,0,0,1,0,108.0,8.0,2.0,0.0,0.0,3.0,70.0
2011-12-01,EGG FRYING PAN BLUE ,7,1,1,0,0,0,0,0,1,0,43.0,15.0,8.0,0.0,0.0,0.0,28.0
2011-11-01,EGG FRYING PAN IVORY ,52,20,6,0,0,1,0,0,1,0,35.0,10.0,2.0,0.0,0.0,0.0,47.0
2011-12-01,EGG FRYING PAN MINT ,4,1,0,0,0,0,0,0,1,0,41.0,15.0,4.0,0.0,0.0,0.0,18.0
2011-12-01,EGG FRYING PAN PINK ,7,1,1,0,0,0,0,0,1,0,28.0,11.0,10.0,0.0,0.0,1.0,43.0
2011-12-01,EGG FRYING PAN RED ,8,3,0,0,0,0,0,0,1,0,73.0,19.0,6.0,0.0,0.0,0.0,36.0
2011-11-01,EIGHT PIECE DINOSAUR SET,12,1,0,0,0,0,1,0,0,0,3.0,1.0,1.0,0.0,0.0,0.0,7.0
2011-11-01,EIGHT PIECE SNAKE  SET,59,15,2,0,0,0,1,0,0,0,45.0,10.0,2.0,0.0,0.0,0.0,34.0
2011-12-01,ELEPHANT BIRTHDAY CARD ,24,2,0,0,0,0,0,0,1,0,300.0,18.0,8.0,0.0,0.0,2.0,254.0
2011-12-01,ELEPHANT CARNIVAL POUFFE,1,0,1,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
2011-12-01,"ELEPHANT, BIRTHDAY CARD, ",48,4,0,0,0,0,1,0,0,0,49.0,4.0,1.0,0.0,0.0,0.0,112.0
2011-12-01,EMBOSSED GLASS TEALIGHT HOLDER,82,8,2,0,0,0,0,0,1,0,290.0,20.0,4.0,0.0,0.0,1.0,316.0
2011-11-01,EMBROIDERED RIBBON REEL DAISY ,49,11,6,0,0,0,0,0,1,0,242.0,17.0,1.0,1.0,0.0,1.0,45.0
2011-12-01,EMBROIDERED RIBBON REEL EMILY ,1,0,1,0,0,0,0,0,1,0,88.0,10.0,7.0,0.0,0.0,0.0,140.0
2011-12-01,EMBROIDERED RIBBON REEL RACHEL ,-6,1,0,0,0,0,0,0,1,0,27.0,8.0,3.0,0.0,0.0,0.0,35.0
2011-12-01,EMBROIDERED RIBBON REEL REBECCA ,7,1,1,0,0,0,0,0,1,0,20.0,2.0,6.0,0.0,0.0,0.0,26.0
2011-12-01,EMBROIDERED RIBBON REEL ROSIE,7,1,1,0,0,0,0,0,1,0,45.0,8.0,4.0,0.0,0.0,1.0,83.0
2011-12-01,EMBROIDERED RIBBON REEL SALLY ,1,2,1,0,0,0,0,0,1,0,55.0,10.0,5.0,0.0,0.0,1.0,53.0
2011-11-01,EMBROIDERED RIBBON REEL SOPHIE  ,26,7,1,0,0,0,0,0,1,0,130.0,13.0,0.0,2.0,0.0,0.0,36.0
2011-12-01,EMBROIDERED RIBBON REEL SUSIE ,7,3,1,0,0,0,0,0,1,0,36.0,9.0,3.0,0.0,0.0,0.0,18.0
2011-12-01,EMERGENCY FIRST AID TIN ,8,1,6,0,0,0,0,0,1,0,98.0,9.0,15.0,0.0,0.0,5.0,30.0
2011-12-01,EMPIRE BIRTHDAY CARD,37,3,1,0,0,0,0,0,1,0,79.0,5.0,4.0,0.0,0.0,2.0,116.0
2011-11-01,EMPIRE DESIGN ROSETTE,14,1,1,0,0,0,0,0,1,0,20.0,2.0,0.0,0.0,0.0,0.0,16.0
2011-12-01,EMPIRE GIFT WRAP,75,3,0,0,0,0,0,0,1,0,325.0,11.0,1.0,0.0,0.0,0.0,367.0
2011-12-01,EMPIRE TISSUE BOX,55,4,2,0,0,0,0,0,1,0,238.0,22.0,5.0,0.0,0.0,2.0,382.0
2011-12-01,EMPIRE UNION JACK TV DINNER TRAY,6,0,3,0,0,0,0,0,1,0,42.0,8.0,4.0,0.0,0.0,4.0,36.0
2011-11-01,ENAMEL BLUE RIM BISCUIT BIN,27,2,0,0,0,0,0,0,1,0,3.0,1.0,0.0,0.0,0.0,0.0,10.0
2011-12-01,ENAMEL BREAD BIN CREAM,22,10,2,0,0,0,0,0,1,0,70.0,23.0,10.0,0.0,0.0,0.0,71.0
2011-12-01,ENAMEL COLANDER CREAM,15,1,0,0,0,1,0,0,1,0,41.0,9.0,3.0,0.0,0.0,1.0,54.0
2011-12-01,ENAMEL FIRE BUCKET CREAM,14,3,0,0,0,1,0,0,1,0,31.0,10.0,2.0,0.0,0.0,1.0,13.0
2011-12-01,ENAMEL FLOWER JUG CREAM,80,19,1,0,0,1,0,0,1,0,91.0,18.0,0.0,0.0,0.0,0.0,115.0
2011-12-01,ENAMEL MEASURING JUG CREAM,21,11,1,0,0,0,0,0,1,0,84.0,30.0,13.0,0.0,0.0,5.0,76.0
2011-12-01,ENAMEL PINK COFFEE CONTAINER,12,1,0,0,0,0,0,0,1,0,36.0,2.0,0.0,0.0,0.0,0.0,42.0
2011-12-01,ENAMEL PINK TEA CONTAINER,12,1,0,0,0,0,0,0,1,0,24.0,1.0,0.0,0.0,0.0,0.0,23.0
2011-12-01,ENAMEL WASH BOWL CREAM,22,5,0,0,0,1,1,0,0,0,85.0,12.0,10.0,0.0,0.0,1.0,64.0
2011-12-01,ENAMEL WATERING CAN CREAM,10,3,1,0,0,0,0,0,1,0,29.0,9.0,2.0,0.0,0.0,0.0,47.0
2011-12-01,ENCHANTED BIRD COATHANGER 5 HOOK,66,3,0,1,0,0,0,0,1,0,110.0,21.0,9.0,1.0,0.0,3.0,49.0
2011-12-01,ENCHANTED BIRD PLANT CAGE,4,1,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,24.0
2011-12-01,ENGLISH ROSE GARDEN SECATEURS,37,2,1,0,0,0,0,0,1,0,87.0,8.0,1.0,0.0,0.0,0.0,130.0
2011-12-01,ENGLISH ROSE HOT WATER BOTTLE,32,7,1,0,0,2,0,0,1,0,323.0,49.0,16.0,0.0,0.0,4.0,109.0
2011-12-01,ENGLISH ROSE NOTEBOOK A7 SIZE,76,3,4,0,0,0,0,0,1,0,530.0,33.0,17.0,0.0,0.0,2.0,329.0
2011-12-01,ENGLISH ROSE SCENTED HANGING FLOWER,11,1,2,0,0,0,0,0,1,0,15.0,3.0,3.0,0.0,0.0,0.0,28.0
2011-12-01,ENGLISH ROSE SMALL SCENTED FLOWER,2,0,2,0,0,0,0,0,1,0,56.0,9.0,1.0,0.0,0.0,0.0,14.0
2011-12-01,ENGLISH ROSE SPIRIT LEVEL ,16,2,1,0,0,0,1,0,0,0,123.0,16.0,4.0,0.0,0.0,3.0,106.0
2011-12-01,ENVELOPE 50 BLOSSOM IMAGES,18,1,4,0,0,0,0,0,1,0,28.0,2.0,2.0,0.0,0.0,0.0,68.0
2011-12-01,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,4,1,1,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,337.0
2011-12-01,ETCHED GLASS COASTER,54,2,0,0,0,0,0,0,1,0,18.0,2.0,0.0,0.0,0.0,0.0,130.0
2011-12-01,EUCALYPTUS & PINECONE  WREATH,24,2,0,0,0,0,1,0,0,0,37.0,3.0,0.0,0.0,0.0,1.0,14.0
2011-12-01,FAIRY CAKE BIRTHDAY CANDLE SET,-4,1,0,0,0,0,0,0,1,0,10.0,6.0,1.0,0.0,0.0,0.0,21.0
2011-12-01,FAIRY CAKE DESIGN UMBRELLA,9,1,0,0,0,2,0,0,1,0,38.0,5.0,2.0,0.0,0.0,1.0,71.0
2011-12-01,FAIRY CAKE FLANNEL ASSORTED COLOUR,19,1,1,0,0,0,0,0,1,0,4541.0,58.0,9.0,0.0,0.0,4.0,3437.0
2011-12-01,FAIRY CAKES NOTEBOOK A6 SIZE,2,1,1,0,0,0,0,0,1,0,125.0,12.0,9.0,0.0,0.0,0.0,84.0
2011-12-01,FAIRY CAKES NOTEBOOK A7 SIZE,10,0,3,0,0,0,0,0,1,0,232.0,10.0,6.0,0.0,0.0,1.0,176.0
2011-12-01,FAIRY DREAMS INCENSE ,28,1,2,0,0,0,1,0,0,0,83.0,2.0,6.0,0.0,0.0,0.0,105.0
2011-12-01,FAIRY SOAP SOAP HOLDER,13,0,2,0,0,0,0,0,1,0,7.0,2.0,0.0,0.0,0.0,0.0,4.0
2011-12-01,FAIRY TALE COTTAGE NIGHT LIGHT,24,2,0,0,0,0,0,0,1,0,388.0,25.0,9.0,0.0,0.0,1.0,285.0
2011-12-01,FAIRY TALE COTTAGE NIGHTLIGHT,36,3,0,0,0,0,0,0,1,0,38.0,3.0,2.0,0.0,0.0,0.0,54.0
2011-12-01,FAMILY ALBUM WHITE PICTURE FRAME,47,10,3,0,0,2,0,0,1,0,129.0,31.0,9.0,0.0,0.0,4.0,85.0
2011-12-01,FAMILY PHOTO FRAME CORNICE,30,8,0,0,0,1,0,0,1,0,76.0,28.0,5.0,0.0,0.0,4.0,68.0
2011-12-01,"FANCY FONT BIRTHDAY CARD, ",52,4,3,0,0,0,0,0,1,0,358.0,27.0,10.0,0.0,0.0,0.0,348.0
2011-12-01,FANCY FONTS BIRTHDAY WRAP,100,4,0,0,0,0,1,0,0,0,675.0,27.0,0.0,0.0,0.0,0.0,819.0
2011-12-01,FANNY'S REST STOPMETAL SIGN,2,0,0,0,0,1,0,0,1,0,4.0,0.0,0.0,0.0,0.0,2.0,6.0
2011-12-01,FAUX FUR CHOCOLATE THROW,2,0,1,0,0,0,1,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,13.0
2011-12-01,FAWN BLUE HOT WATER BOTTLE,22,5,0,0,0,0,0,0,1,0,466.0,70.0,19.0,1.0,0.0,3.0,407.0
2011-12-01,"FEATHER PEN,COAL BLACK",26,1,2,0,0,0,0,0,1,0,545.0,19.0,8.0,0.0,0.0,4.0,255.0
2011-12-01,"FEATHER PEN,HOT PINK",25,2,1,0,0,0,0,0,1,0,780.0,33.0,10.0,0.0,0.0,3.0,728.0
2011-12-01,"FEATHER PEN,LIGHT PINK",3,0,3,0,0,0,1,0,0,0,401.0,18.0,7.0,0.0,0.0,3.0,277.0
2011-12-01,FELT EGG COSY BLUE RABBIT ,1,0,1,0,0,0,0,0,1,0,50.0,9.0,5.0,0.0,0.0,1.0,69.0
2011-12-01,FELT EGG COSY CHICKEN,14,2,0,0,0,0,0,0,1,0,96.0,12.0,3.0,0.0,0.0,2.0,54.0
2011-12-01,FELT EGG COSY LADYBIRD ,6,0,1,0,0,0,0,0,1,0,19.0,5.0,4.0,0.0,0.0,2.0,27.0
2011-12-01,FELT EGG COSY WHITE RABBIT ,10,1,0,0,0,0,1,0,0,0,38.0,11.0,5.0,0.0,0.0,0.0,20.0
2011-12-01,FELT FARM ANIMAL CHICKEN,4,1,0,0,0,0,1,0,0,0,12.0,1.0,0.0,0.0,0.0,0.0,23.0
2011-12-01,FELT FARM ANIMAL HEN,17,0,2,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,36.0
2011-12-01,FELT FARM ANIMAL RABBIT,24,0,2,0,0,0,0,0,1,0,18.0,2.0,1.0,0.0,0.0,0.0,35.0
2011-12-01,FELT FARM ANIMAL SHEEP,13,0,2,0,0,0,0,0,1,0,5.0,1.0,1.0,0.0,0.0,0.0,21.0
2011-12-01,FELT FARM ANIMAL WHITE BUNNY ,5,0,2,0,0,0,1,0,0,0,61.0,2.0,1.0,0.0,0.0,0.0,55.0
2011-11-01,FELT TOADSTOOL  SMALL,119,8,2,0,0,0,0,0,1,0,6.0,1.0,2.0,0.0,0.0,0.0,30.0
2011-12-01,FELT TOADSTOOL LARGE,1,1,0,0,0,0,0,0,1,0,39.0,3.0,1.0,0.0,0.0,0.0,10.0
2011-12-01,FELTCRAFT 6 FLOWER FRIENDS,87,17,1,0,0,0,0,0,1,0,181.0,24.0,5.0,0.0,0.0,3.0,258.0
2011-12-01,FELTCRAFT BOY JEAN-PAUL KIT,6,2,0,0,0,0,0,0,1,0,48.0,12.0,3.0,0.0,0.0,2.0,27.0
2011-12-01,FELTCRAFT BUTTERFLY HEARTS,127,13,1,0,0,0,0,0,1,0,327.0,27.0,2.0,1.0,0.0,2.0,781.0
2011-12-01,FELTCRAFT CHRISTMAS FAIRY,74,9,1,0,0,0,0,0,1,0,249.0,62.0,1.0,0.0,0.0,6.0,268.0
2011-12-01,FELTCRAFT CUSHION BUTTERFLY,23,4,0,0,0,0,0,0,1,0,208.0,15.0,1.0,0.0,0.0,2.0,146.0
2011-12-01,FELTCRAFT CUSHION OWL,37,6,0,0,0,0,0,0,1,0,234.0,51.0,11.0,1.0,0.0,8.0,193.0
2011-12-01,FELTCRAFT CUSHION RABBIT,33,5,0,0,0,1,0,0,1,0,231.0,14.0,2.0,0.0,0.0,3.0,272.0
2011-12-01,FELTCRAFT DOLL EMILY,16,4,1,0,0,0,0,0,1,0,231.0,41.0,8.0,0.0,0.0,6.0,194.0
2011-11-01,FELTCRAFT DOLL MARIA,1,1,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,0.0,0.0,9.0
2011-12-01,FELTCRAFT DOLL MOLLY,26,6,1,0,0,0,0,0,1,0,-468.0,44.0,6.0,0.0,0.0,8.0,225.0
2011-12-01,FELTCRAFT DOLL ROSIE,49,6,2,0,0,0,0,0,1,0,208.0,40.0,6.0,0.0,0.0,3.0,170.0
2011-12-01,FELTCRAFT GIRL AMELIE KIT,34,5,1,0,0,0,0,0,1,0,181.0,45.0,6.0,0.0,0.0,6.0,158.0
2011-12-01,FELTCRAFT GIRL NICOLE KIT,45,6,0,0,0,0,0,0,1,0,118.0,28.0,3.0,0.0,0.0,0.0,61.0
2011-12-01,FELTCRAFT HAIRBAND PINK AND BLUE,2,1,0,0,0,0,0,0,1,0,104.0,20.0,12.0,0.0,0.0,0.0,77.0
2011-12-01,FELTCRAFT HAIRBAND PINK AND PURPLE,3,1,1,0,0,0,0,0,1,0,205.0,18.0,5.0,0.0,0.0,3.0,151.0
2011-12-01,FELTCRAFT HAIRBAND RED AND BLUE,14,2,1,0,0,0,0,0,1,0,163.0,25.0,9.0,0.0,0.0,0.0,143.0
2011-12-01,FELTCRAFT HAIRBANDS PINK AND WHITE ,15,2,1,0,0,0,0,0,1,0,137.0,14.0,8.0,0.0,0.0,3.0,115.0
2011-12-01,FELTCRAFT PRINCESS CHARLOTTE DOLL,70,12,0,0,0,0,0,0,1,0,312.0,56.0,9.0,0.0,0.0,1.0,237.0
2011-12-01,FELTCRAFT PRINCESS LOLA DOLL,50,10,0,0,0,0,0,0,1,0,240.0,62.0,9.0,0.0,0.0,3.0,193.0
2011-12-01,FELTCRAFT PRINCESS OLIVIA DOLL,26,5,0,0,0,0,0,0,1,0,111.0,40.0,9.0,0.0,0.0,1.0,108.0
2011-11-01,FENG SHUI PILLAR CANDLE,292,10,0,0,0,0,0,0,1,0,248.0,11.0,0.0,0.0,0.0,0.0,352.0
2011-12-01,FILIGREE HEART BIRD WHITE ,49,2,0,0,0,1,0,0,1,0,252.0,14.0,10.0,0.0,0.0,3.0,180.0
2011-12-01,FILIGREE HEART BUTTERFLY WHITE ,29,1,3,0,0,0,0,0,1,0,171.0,16.0,3.0,0.0,0.0,1.0,194.0
2011-12-01,FILIGREE HEART DAISY WHITE,36,2,0,0,0,1,0,0,1,0,116.0,12.0,3.0,0.0,0.0,2.0,131.0
2011-12-01,FILIGRIS HEART WITH BUTTERFLY,75,6,2,0,0,0,1,0,0,0,154.0,19.0,1.0,0.0,0.0,2.0,350.0
2011-12-01,FINE WICKER HEART ,33,4,1,0,0,0,0,0,1,0,63.0,5.0,2.0,0.0,0.0,0.0,73.0
2011-12-01,FIRST AID TIN,1,1,0,0,0,0,0,0,1,0,123.0,10.0,5.0,0.0,0.0,0.0,72.0
2011-12-01,FIRST CLASS HOLIDAY PURSE ,1,0,0,0,0,1,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,9.0
2011-12-01,FIRST CLASS LUGGAGE TAG ,2,0,1,0,0,1,0,0,1,0,19.0,1.0,5.0,0.0,0.0,0.0,7.0
2011-12-01,FIRST CLASS PASSPORT COVER ,3,1,0,0,0,1,1,0,0,0,14.0,3.0,1.0,0.0,0.0,1.0,12.0
2011-12-01,FIVE CATS HANGING DECORATION,5,0,2,0,0,0,1,0,0,0,13.0,0.0,5.0,0.0,0.0,2.0,15.0
2011-11-01,FIVE HEART HANGING DECORATION,37,5,4,0,0,3,0,0,1,0,24.0,7.0,1.0,0.0,0.0,0.0,26.0
2011-11-01,FLOOR CUSHION ELEPHANT CARNIVAL,5,3,1,0,0,0,0,0,1,0,29.0,2.0,1.0,1.0,0.0,2.0,3.0
2011-10-01,FLOOR LAMP SHADE WOOD BASE,2,1,0,0,0,0,1,0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,7.0
2011-12-01,FLORAL FOLK STATIONERY SET,39,1,8,0,0,0,0,0,1,0,364.0,42.0,23.0,0.0,0.0,5.0,240.0
2011-12-01,FLORAL SOFT CAR TOY,1,0,1,0,0,0,1,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,5.0
2011-12-01,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",1,1,0,0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,11.0
2011-12-01,FLOWER VINE RAFFIA FOOD COVER,8,1,1,0,0,0,0,0,1,0,35.0,9.0,2.0,0.0,0.0,5.0,25.0
2011-12-01,FLOWERS  STICKERS,1,0,1,0,0,0,1,0,0,0,32.0,3.0,6.0,0.0,0.0,2.0,13.0
2011-12-01,FLOWERS CHANDELIER T-LIGHT HOLDER,1,1,0,0,0,0,0,0,1,0,1.0,2.0,2.0,0.0,0.0,1.0,19.0
2011-12-01,FLOWERS TILE COASTER,32,2,0,0,0,1,0,0,1,0,72.0,3.0,0.0,0.0,0.0,0.0,111.0
2011-12-01,FLUTED ANTIQUE CANDLE HOLDER,26,3,1,0,0,0,0,0,1,0,652.0,21.0,12.0,0.0,0.0,3.0,207.0
2011-12-01,FLYING PIG WATERING CAN,1,0,1,0,0,0,1,0,0,0,8.0,4.0,1.0,0.0,0.0,0.0,16.0
2011-12-01,FOLDING BUTTERFLY MIRROR HOT PINK ,135,2,0,1,0,0,0,0,1,0,390.0,21.0,7.0,1.0,0.0,0.0,228.0
2011-12-01,FOLDING BUTTERFLY MIRROR IVORY ,48,4,0,0,0,0,0,0,1,0,101.0,18.0,9.0,0.0,0.0,1.0,76.0
2011-12-01,FOLDING BUTTERFLY MIRROR RED  ,111,2,0,1,0,0,0,0,1,0,168.0,16.0,4.0,1.0,0.0,0.0,205.0
2011-12-01,FOLDING UMBRELLA BLACKBLUE POLKADOT,8,1,3,0,0,0,0,0,1,0,25.0,10.0,1.0,0.0,0.0,2.0,13.0
2011-12-01,FOLDING UMBRELLA CHOCOLATE POLKADOT,7,1,2,0,0,0,1,0,0,0,5.0,3.0,1.0,0.0,0.0,0.0,10.0
2011-12-01,FOLDING UMBRELLA CREAM POLKADOT,3,0,3,0,0,0,1,0,0,0,10.0,2.0,1.0,0.0,0.0,1.0,19.0
2011-12-01,FOLDING UMBRELLA PINKWHITE POLKADOT,2,1,1,0,0,0,1,0,0,0,10.0,5.0,0.0,0.0,0.0,1.0,10.0
2011-12-01,FOLDING UMBRELLA RED/WHITE POLKADOT,13,2,3,0,0,0,1,0,0,0,32.0,7.0,3.0,0.0,0.0,1.0,39.0
2011-12-01,FOLDING UMBRELLA WHITE/RED POLKADOT,2,0,2,0,0,0,1,0,0,0,16.0,2.0,2.0,0.0,0.0,1.0,21.0
2011-12-01,FOLK ART METAL STAR T-LIGHT HOLDER,37,1,1,0,0,0,1,0,0,0,113.0,5.0,12.0,0.0,0.0,2.0,63.0
2011-12-01,FOLK FELT HANGING MULTICOL GARLAND,9,0,4,0,0,0,0,0,1,0,10.0,4.0,4.0,0.0,0.0,0.0,20.0
2011-12-01,FOLKART CLIP ON STARS,4,0,3,0,0,0,1,0,0,0,310.0,13.0,12.0,0.0,0.0,1.0,52.0
2011-12-01,FOLKART HEART NAPKIN RINGS,26,1,1,0,0,0,0,0,1,0,13.0,0.0,2.0,0.0,0.0,0.0,21.0
2011-12-01,FOLKART STAR CHRISTMAS DECORATIONS,8,0,1,0,0,0,0,0,1,0,1492.0,35.0,15.0,0.0,0.0,1.0,1219.0
2011-12-01,FOLKART ZINC HEART CHRISTMAS DEC,361,4,1,1,0,0,0,0,1,0,227.0,23.0,9.0,0.0,0.0,1.0,239.0
2011-12-01,FOOD CONTAINER SET 3 LOVE HEART ,101,4,2,1,0,1,0,0,1,0,346.0,15.0,8.0,1.0,0.0,3.0,127.0
2011-12-01,FOOD COVER WITH BEADS SET 2 ,136,6,1,1,0,0,0,0,1,0,34.0,11.0,4.0,0.0,0.0,1.0,223.0
2011-12-01,FOOD/DRINK SPONGE STICKERS,4,1,0,0,0,0,1,0,0,0,24.0,1.0,0.0,0.0,0.0,0.0,118.0
2011-12-01,FOOT STOOL HOME SWEET HOME ,21,8,0,0,0,0,0,0,1,0,122.0,28.0,17.0,0.0,0.0,7.0,100.0
2011-11-01,FORKED CACTUS CANDLE,16,3,1,0,0,2,1,0,0,0,32.0,5.0,0.0,0.0,0.0,2.0,3.0
2011-12-01,FOUR HOOK  WHITE LOVEBIRDS,17,6,4,0,0,0,0,0,1,0,175.0,27.0,18.0,1.0,0.0,5.0,109.0
2011-12-01,FRAPPUCINO SCARF KNITTING KIT,15,2,0,0,0,0,0,0,1,0,42.0,11.0,7.0,0.0,0.0,1.0,55.0
2011-12-01,FRENCH BATHROOM SIGN BLUE METAL,106,8,0,0,0,1,0,0,1,0,150.0,16.0,10.0,0.0,0.0,5.0,117.0
2011-12-01,FRENCH BLUE METAL DOOR SIGN 0,10,0,0,0,0,1,0,0,1,0,42.0,3.0,1.0,0.0,0.0,3.0,41.0
2011-12-01,FRENCH BLUE METAL DOOR SIGN 1,36,1,0,0,0,2,0,0,1,0,121.0,4.0,3.0,0.0,0.0,8.0,117.0
2011-12-01,FRENCH BLUE METAL DOOR SIGN 2,22,0,0,0,0,2,0,0,1,0,59.0,3.0,3.0,0.0,0.0,3.0,104.0
2011-12-01,FRENCH BLUE METAL DOOR SIGN 3,23,1,4,0,0,1,0,0,1,0,31.0,7.0,3.0,0.0,0.0,2.0,77.0
