YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,predict_Quantity,real_Quantity
2010-09-01,COSY HOUR GIANT TUBE MATCHES,14,2,0,0,0,0,1,0,0,0,,
2010-12-01,COSY HOUR GIANT TUBE MATCHES,20,2,0,0,0,0,1,0,0,0,,
2011-05-01,COSY HOUR GIANT TUBE MATCHES,12,6,0,0,0,0,1,0,0,0,,
2011-09-01,COSY HOUR GIANT TUBE MATCHES,7,3,0,0,0,0,1,0,0,0,,
2011-10-01,COSY HOUR GIANT TUBE MATCHES,28,3,0,0,0,0,1,0,0,0,21.0,28.0
2010-02-01,COSY SLIPPER SHOES LARGE GREEN,6,1,0,0,0,0,1,0,0,0,,
2010-07-01,COSY SLIPPER SHOES LARGE GREEN,1,0,1,0,0,0,1,0,0,0,,
2010-08-01,COSY SLIPPER SHOES LARGE GREEN,6,1,0,0,0,0,1,0,0,0,,
2010-09-01,COSY SLIPPER SHOES LARGE GREEN,19,1,1,0,0,0,1,0,0,0,,
2010-10-01,COSY SLIPPER SHOES LARGE GREEN,1,0,1,0,0,0,1,0,0,0,,
2010-12-01,COSY SLIPPER SHOES LARGE GREEN,43,6,4,0,0,0,1,0,0,0,,
2011-01-01,COSY SLIPPER SHOES LARGE GREEN,4,0,2,0,0,0,1,0,0,0,,
2011-02-01,COSY SLIPPER SHOES LARGE GREEN,1,0,1,0,0,0,1,0,0,0,,
2011-03-01,COSY SLIPPER SHOES LARGE GREEN,1,0,1,0,0,0,1,0,0,0,,
2011-06-01,COSY SLIPPER SHOES LARGE GREEN,3,2,0,0,0,0,1,0,0,0,,
2011-07-01,COSY SLIPPER SHOES LARGE GREEN,11,4,0,0,0,0,1,0,0,0,,
2011-08-01,COSY SLIPPER SHOES LARGE GREEN,19,3,0,0,0,0,1,0,0,0,,
2011-09-01,COSY SLIPPER SHOES LARGE GREEN,16,3,1,0,0,0,1,0,0,0,,
2011-10-01,COSY SLIPPER SHOES LARGE GREEN,10,3,0,0,0,0,1,0,0,0,,
2011-11-01,COSY SLIPPER SHOES LARGE GREEN,6,4,0,0,0,0,1,0,0,0,1.0,6.0
2010-01-01,COSY SLIPPER SHOES SMALL  RED ,9,4,0,0,0,0,1,0,0,0,,
2010-02-01,COSY SLIPPER SHOES SMALL  RED ,6,1,0,0,0,0,1,0,0,0,,
2010-06-01,COSY SLIPPER SHOES SMALL  RED ,4,3,1,0,0,0,1,0,0,0,,
2010-07-01,COSY SLIPPER SHOES SMALL  RED ,1,0,1,0,0,0,1,0,0,0,,
2010-08-01,COSY SLIPPER SHOES SMALL  RED ,1,0,1,0,0,0,1,0,0,0,,
2010-12-01,COSY SLIPPER SHOES SMALL  RED ,10,3,0,0,0,0,1,0,0,0,,
2011-02-01,COSY SLIPPER SHOES SMALL  RED ,5,2,0,0,0,0,1,0,0,0,,
2011-04-01,COSY SLIPPER SHOES SMALL  RED ,2,2,0,0,0,0,1,0,0,0,,
2011-05-01,COSY SLIPPER SHOES SMALL  RED ,2,0,0,0,0,2,1,0,0,0,,
2011-07-01,COSY SLIPPER SHOES SMALL  RED ,2,2,0,0,0,0,1,0,0,0,,
2011-10-01,COSY SLIPPER SHOES SMALL  RED ,4,2,0,0,0,0,1,0,0,0,,
2011-11-01,COSY SLIPPER SHOES SMALL  RED ,2,1,0,0,0,0,1,0,0,0,1.0,2.0
2010-01-01,COSY SLIPPER SHOES SMALL GREEN,3,2,0,0,0,0,1,0,0,0,,
2010-02-01,COSY SLIPPER SHOES SMALL GREEN,6,1,0,0,0,0,1,0,0,0,,
2010-08-01,COSY SLIPPER SHOES SMALL GREEN,6,1,0,0,0,0,1,0,0,0,,
2010-12-01,COSY SLIPPER SHOES SMALL GREEN,12,3,2,0,0,0,1,0,0,0,,
2011-01-01,COSY SLIPPER SHOES SMALL GREEN,6,2,1,0,0,0,1,0,0,0,,
2011-02-01,COSY SLIPPER SHOES SMALL GREEN,6,2,2,0,0,0,1,0,0,0,,
2011-03-01,COSY SLIPPER SHOES SMALL GREEN,6,1,0,0,0,0,1,0,0,0,,
2011-04-01,COSY SLIPPER SHOES SMALL GREEN,7,1,1,0,0,0,1,0,0,0,,
2011-05-01,COSY SLIPPER SHOES SMALL GREEN,16,1,4,0,0,1,1,0,0,0,,
2011-06-01,COSY SLIPPER SHOES SMALL GREEN,5,1,1,0,0,0,1,0,0,0,,
2011-07-01,COSY SLIPPER SHOES SMALL GREEN,20,4,3,0,0,0,1,0,0,0,,
2011-08-01,COSY SLIPPER SHOES SMALL GREEN,34,3,10,0,0,0,1,0,0,0,,
2011-09-01,COSY SLIPPER SHOES SMALL GREEN,35,4,8,0,0,2,1,0,0,0,,
2011-10-01,COSY SLIPPER SHOES SMALL GREEN,40,6,10,0,0,4,1,0,0,0,,
2011-11-01,COSY SLIPPER SHOES SMALL GREEN,53,9,20,0,0,2,1,0,0,0,,
2011-12-01,COSY SLIPPER SHOES SMALL GREEN,1,0,1,0,0,0,1,0,0,0,35.0,1.0
2011-04-01,COTE D'AZURE NECKLACE,3,1,1,0,0,0,1,0,0,0,,
2011-06-01,COTE D'AZURE NECKLACE,1,0,1,0,0,0,1,0,0,0,,
2011-09-01,COTE D'AZURE NECKLACE,1,1,0,0,0,0,1,0,0,0,,
2011-10-01,COTE D'AZURE NECKLACE,1,0,1,0,0,0,1,0,0,0,,
2011-01-01,COTTON APRON PANTRY DESIGN,2,4,0,0,0,0,0,0,1,0,,
2011-02-01,COTTON APRON PANTRY DESIGN,134,10,3,0,0,1,0,0,1,0,,
2011-03-01,COTTON APRON PANTRY DESIGN,47,24,1,0,0,1,0,0,1,0,,
2011-04-01,COTTON APRON PANTRY DESIGN,-61,11,1,0,0,2,0,0,1,0,,
2011-05-01,COTTON APRON PANTRY DESIGN,31,16,4,0,0,1,0,0,1,0,,
2011-06-01,COTTON APRON PANTRY DESIGN,104,9,2,0,0,3,0,0,1,0,,
2011-07-01,COTTON APRON PANTRY DESIGN,65,11,2,0,0,0,0,0,1,0,,
2011-08-01,COTTON APRON PANTRY DESIGN,20,9,1,0,0,2,0,0,1,0,,
2011-09-01,COTTON APRON PANTRY DESIGN,23,16,1,0,0,0,0,0,1,0,,
2011-10-01,COTTON APRON PANTRY DESIGN,42,12,4,0,0,3,0,0,1,0,,
2011-11-01,COTTON APRON PANTRY DESIGN,49,15,4,0,0,1,0,0,1,0,,
2011-12-01,COTTON APRON PANTRY DESIGN,56,4,1,0,0,0,0,0,1,0,-61.0,56.0
2010-01-01,COWBOYS AND INDIANS BIRTHDAY CARD ,12,1,0,0,0,0,0,0,1,0,,
2010-02-01,COWBOYS AND INDIANS BIRTHDAY CARD ,72,1,0,0,0,1,0,0,1,0,,
2010-03-01,COWBOYS AND INDIANS BIRTHDAY CARD ,12,1,0,0,0,0,0,0,1,0,,
2010-06-01,COWBOYS AND INDIANS BIRTHDAY CARD ,12,1,0,0,0,0,0,0,1,0,,
2010-07-01,COWBOYS AND INDIANS BIRTHDAY CARD ,1,0,1,0,0,0,0,0,1,0,,
2010-12-01,COWBOYS AND INDIANS BIRTHDAY CARD ,44,2,6,0,0,0,0,0,1,0,,
2011-01-01,COWBOYS AND INDIANS BIRTHDAY CARD ,141,5,7,1,0,0,0,0,1,0,,
2011-02-01,COWBOYS AND INDIANS BIRTHDAY CARD ,442,20,7,2,0,2,0,0,1,0,,
2011-03-01,COWBOYS AND INDIANS BIRTHDAY CARD ,362,6,4,0,0,3,0,0,1,0,,
2011-04-01,COWBOYS AND INDIANS BIRTHDAY CARD ,150,10,4,0,0,0,0,0,1,0,,
2011-05-01,COWBOYS AND INDIANS BIRTHDAY CARD ,240,16,6,0,0,2,0,0,1,0,,
2011-06-01,COWBOYS AND INDIANS BIRTHDAY CARD ,528,21,7,2,0,2,0,0,1,0,,
2011-07-01,COWBOYS AND INDIANS BIRTHDAY CARD ,284,20,8,0,0,0,0,0,1,0,,
2011-08-01,COWBOYS AND INDIANS BIRTHDAY CARD ,291,15,2,1,0,1,0,0,1,0,,
2011-09-01,COWBOYS AND INDIANS BIRTHDAY CARD ,447,22,7,1,0,3,0,0,1,0,,
2011-10-01,COWBOYS AND INDIANS BIRTHDAY CARD ,227,9,3,1,0,2,0,0,1,0,,
2011-11-01,COWBOYS AND INDIANS BIRTHDAY CARD ,332,18,9,1,0,3,0,0,1,0,,
2011-12-01,COWBOYS AND INDIANS BIRTHDAY CARD ,144,5,0,1,0,1,0,0,1,0,270.0,144.0
2010-12-01,CRACKED GLAZE EARRINGS BROWN,1,0,1,0,0,0,1,0,0,0,,
2011-09-01,CRACKED GLAZE EARRINGS BROWN,1,0,1,0,0,0,1,0,0,0,,
2011-11-01,CRACKED GLAZE EARRINGS BROWN,3,1,2,0,0,0,1,0,0,0,,
2010-01-01,CRACKED GLAZE EARRINGS RED,1,0,1,0,0,0,0,1,0,0,,
2010-03-01,CRACKED GLAZE EARRINGS RED,1,0,1,0,0,0,0,1,0,0,,
2011-03-01,CRACKED GLAZE EARRINGS RED,1,0,1,0,0,0,0,1,0,0,,
2011-05-01,CRACKED GLAZE EARRINGS RED,1,0,1,0,0,0,0,1,0,0,,
2011-08-01,CRACKED GLAZE EARRINGS RED,2,0,2,0,0,0,0,1,0,0,,
2011-09-01,CRACKED GLAZE EARRINGS RED,1,1,0,0,0,0,0,1,0,0,,
2011-10-01,CRACKED GLAZE EARRINGS RED,1,0,1,0,0,0,0,1,0,0,,
2011-11-01,CRACKED GLAZE EARRINGS RED,1,0,1,0,0,0,0,1,0,0,1.0,1.0
2010-03-01,CRACKED GLAZE NECKLACE IVORY,1,0,1,0,0,0,1,0,0,0,,
2011-05-01,CRACKED GLAZE NECKLACE IVORY,3,1,0,0,0,0,1,0,0,0,,
2011-07-01,CRACKED GLAZE NECKLACE IVORY,1,0,1,0,0,0,1,0,0,0,,
2011-09-01,CRACKED GLAZE NECKLACE IVORY,3,1,0,0,0,0,1,0,0,0,,
2011-11-01,CRACKED GLAZE NECKLACE IVORY,-2,1,0,0,0,0,1,0,0,0,2.0,-2.0
2010-01-01,CRACKED GLAZE NECKLACE RED,1,0,1,0,0,0,1,0,0,0,,
2010-03-01,CRACKED GLAZE NECKLACE RED,1,0,1,0,0,0,1,0,0,0,,
2010-10-01,CRACKED GLAZE NECKLACE RED,1,0,1,0,0,0,1,0,0,0,,
2011-01-01,CRACKED GLAZE NECKLACE RED,1,0,1,0,0,0,1,0,0,0,,
2011-02-01,CRACKED GLAZE NECKLACE RED,2,1,0,0,0,0,1,0,0,0,,
2011-04-01,CRACKED GLAZE NECKLACE RED,3,1,0,0,0,0,1,0,0,0,,
2011-09-01,CRACKED GLAZE NECKLACE RED,1,1,0,0,0,0,1,0,0,0,2.0,1.0
2010-01-01,CRAZY DAISY HEART DECORATION,1,1,0,0,0,0,1,0,0,0,,
2010-09-01,CRAZY DAISY HEART DECORATION,1,0,1,0,0,0,1,0,0,0,,
2010-10-01,CRAZY DAISY HEART DECORATION,1,0,1,0,0,0,1,0,0,0,,
2010-12-01,CRAZY DAISY HEART DECORATION,1,1,0,0,0,0,1,0,0,0,,
2011-01-01,CRAZY DAISY HEART DECORATION,22,1,8,0,0,0,1,0,0,0,,
2011-02-01,CRAZY DAISY HEART DECORATION,37,1,15,0,0,1,1,0,0,0,,
2011-03-01,CRAZY DAISY HEART DECORATION,34,0,15,0,0,0,1,0,0,0,,
2011-04-01,CRAZY DAISY HEART DECORATION,74,1,15,0,0,2,1,0,0,0,,
2011-05-01,CRAZY DAISY HEART DECORATION,36,1,10,0,0,1,1,0,0,0,,
2011-06-01,CRAZY DAISY HEART DECORATION,71,3,15,0,0,0,1,0,0,0,,
2011-07-01,CRAZY DAISY HEART DECORATION,80,2,14,0,0,2,1,0,0,0,,
2011-08-01,CRAZY DAISY HEART DECORATION,37,2,8,0,0,0,1,0,0,0,,
2011-09-01,CRAZY DAISY HEART DECORATION,9,1,5,0,0,2,1,0,0,0,,
2011-10-01,CRAZY DAISY HEART DECORATION,24,0,5,0,0,4,1,0,0,0,,
2011-11-01,CRAZY DAISY HEART DECORATION,29,4,3,0,0,2,1,0,0,0,,
2011-12-01,CRAZY DAISY HEART DECORATION,6,0,3,0,0,0,1,0,0,0,33.0,6.0
2010-05-01,CREAM AND PINK FLOWERS PONY ,1,1,0,0,0,0,1,0,0,0,,
2011-03-01,CREAM AND PINK FLOWERS PONY ,1,1,0,0,0,0,1,0,0,0,,
2011-04-01,CREAM AND PINK FLOWERS PONY ,6,1,0,0,0,0,1,0,0,0,,
2011-10-01,CREAM AND PINK FLOWERS PONY ,3,2,0,0,0,0,1,0,0,0,,
2011-10-01,CREAM BUNNY EASTER EGG BASKET,13,2,0,0,0,0,0,0,0,1,,
2011-11-01,CREAM BUNNY EASTER EGG BASKET,12,1,0,0,0,0,0,0,0,1,,
2011-01-01,CREAM CLIMBING HYDRANGA ART FLOWER,6,1,0,0,0,0,1,0,0,0,,
2011-02-01,CREAM CLIMBING HYDRANGA ART FLOWER,12,1,0,0,0,0,1,0,0,0,,
2011-06-01,CREAM CLIMBING HYDRANGA ART FLOWER,12,1,0,0,0,0,1,0,0,0,,
2011-10-01,CREAM CLIMBING HYDRANGA ART FLOWER,2,0,1,0,0,0,1,0,0,0,,
2010-01-01,CREAM CUPID HEARTS COAT HANGER,40,5,0,0,0,0,0,0,1,0,,
2010-02-01,CREAM CUPID HEARTS COAT HANGER,85,13,0,0,0,0,0,0,1,0,,
2010-05-01,CREAM CUPID HEARTS COAT HANGER,33,7,0,0,0,0,0,0,1,0,,
2010-06-01,CREAM CUPID HEARTS COAT HANGER,13,4,1,0,0,0,0,0,1,0,,
2010-07-01,CREAM CUPID HEARTS COAT HANGER,1,1,0,0,0,0,0,0,1,0,,
2010-08-01,CREAM CUPID HEARTS COAT HANGER,32,3,0,0,0,0,0,0,1,0,,
2010-09-01,CREAM CUPID HEARTS COAT HANGER,40,2,0,0,0,0,0,0,1,0,,
2010-10-01,CREAM CUPID HEARTS COAT HANGER,1,0,1,0,0,0,0,0,1,0,,
2010-12-01,CREAM CUPID HEARTS COAT HANGER,30,7,1,0,0,1,0,0,1,0,,
2011-01-01,CREAM CUPID HEARTS COAT HANGER,132,27,7,0,0,2,0,0,1,0,,
2011-02-01,CREAM CUPID HEARTS COAT HANGER,257,15,7,1,0,4,0,0,1,0,,
2011-03-01,CREAM CUPID HEARTS COAT HANGER,178,22,6,0,0,4,0,0,1,0,,
2011-04-01,CREAM CUPID HEARTS COAT HANGER,70,11,5,0,0,0,0,0,1,0,,
2011-05-01,CREAM CUPID HEARTS COAT HANGER,243,16,4,1,0,1,0,0,1,0,,
2011-06-01,CREAM CUPID HEARTS COAT HANGER,114,17,2,0,0,2,0,0,1,0,,
2011-07-01,CREAM CUPID HEARTS COAT HANGER,63,15,2,0,0,1,0,0,1,0,,
2011-08-01,CREAM CUPID HEARTS COAT HANGER,189,15,1,1,0,1,0,0,1,0,,
2011-09-01,CREAM CUPID HEARTS COAT HANGER,83,12,1,0,0,1,0,0,1,0,,
2011-10-01,CREAM CUPID HEARTS COAT HANGER,73,14,1,0,0,0,0,0,1,0,,
2011-11-01,CREAM CUPID HEARTS COAT HANGER,278,17,4,3,0,1,0,0,1,0,,
2011-12-01,CREAM CUPID HEARTS COAT HANGER,19,3,0,0,0,0,0,0,1,0,165.0,19.0
2010-12-01,CREAM DELPHINIUM ARTIFICIAL FLOWER,2,1,0,0,0,0,0,0,1,0,,
2011-01-01,CREAM DELPHINIUM ARTIFICIAL FLOWER,16,2,0,0,0,0,0,0,1,0,,
2011-03-01,CREAM DELPHINIUM ARTIFICIAL FLOWER,4,1,0,0,0,0,0,0,1,0,,
2011-04-01,CREAM DELPHINIUM ARTIFICIAL FLOWER,9,1,0,0,0,0,0,0,1,0,,
2011-06-01,CREAM DELPHINIUM ARTIFICIAL FLOWER,12,1,0,0,0,0,0,0,1,0,,
2011-08-01,CREAM DELPHINIUM ARTIFICIAL FLOWER,24,1,0,0,0,0,0,0,1,0,,
2011-09-01,CREAM DELPHINIUM ARTIFICIAL FLOWER,3,1,0,0,0,0,0,0,1,0,9.0,3.0
2010-05-01,CREAM FELT EASTER EGG BASKET,24,1,0,0,0,0,1,0,0,0,,
2010-12-01,CREAM FELT EASTER EGG BASKET,18,1,0,0,0,0,1,0,0,0,,
2011-01-01,CREAM FELT EASTER EGG BASKET,135,28,1,0,0,0,1,0,0,0,,
2011-02-01,CREAM FELT EASTER EGG BASKET,307,36,3,0,0,2,1,0,0,0,,
2011-03-01,CREAM FELT EASTER EGG BASKET,191,9,2,0,0,0,1,0,0,0,,
2011-04-01,CREAM FELT EASTER EGG BASKET,61,3,0,0,0,0,1,0,0,0,,
2011-05-01,CREAM FELT EASTER EGG BASKET,6,1,0,0,0,0,1,0,0,0,,
2011-06-01,CREAM FELT EASTER EGG BASKET,9,2,0,0,0,0,1,0,0,0,,
2011-07-01,CREAM FELT EASTER EGG BASKET,30,5,1,0,0,0,1,0,0,0,,
2011-08-01,CREAM FELT EASTER EGG BASKET,24,4,2,0,0,0,1,0,0,0,,
2011-09-01,CREAM FELT EASTER EGG BASKET,87,5,0,0,0,0,1,0,0,0,,
2011-10-01,CREAM FELT EASTER EGG BASKET,23,5,0,0,0,1,1,0,0,0,,
2011-11-01,CREAM FELT EASTER EGG BASKET,60,3,1,0,0,0,1,0,0,0,,
2011-12-01,CREAM FELT EASTER EGG BASKET,1,0,1,0,0,0,1,0,0,0,1.0,1.0
2011-08-01,CREAM HANGING HEART T-LIGHT HOLDER,57,4,1,0,0,2,0,0,1,0,,
2011-09-01,CREAM HANGING HEART T-LIGHT HOLDER,4,1,1,0,0,0,0,0,1,0,,
2010-01-01,CREAM HEART CARD HOLDER,77,1,1,0,0,1,0,0,1,0,,
2010-02-01,CREAM HEART CARD HOLDER,12,1,0,0,0,0,0,0,1,0,,
2010-05-01,CREAM HEART CARD HOLDER,6,1,0,0,0,0,0,0,1,0,,
2010-06-01,CREAM HEART CARD HOLDER,20,1,2,0,0,1,0,0,1,0,,
2010-07-01,CREAM HEART CARD HOLDER,2043,6,2,3,0,0,0,0,1,0,,
2010-08-01,CREAM HEART CARD HOLDER,2,1,1,0,0,0,0,0,1,0,,
2010-09-01,CREAM HEART CARD HOLDER,5,1,1,0,0,0,0,0,1,0,,
2010-10-01,CREAM HEART CARD HOLDER,4,0,1,0,0,0,0,0,1,0,,
2010-12-01,CREAM HEART CARD HOLDER,110,9,6,0,0,1,0,0,1,0,,
2011-01-01,CREAM HEART CARD HOLDER,196,42,7,0,0,1,0,0,1,0,,
2011-02-01,CREAM HEART CARD HOLDER,488,33,4,1,0,0,0,0,1,0,,
2011-03-01,CREAM HEART CARD HOLDER,863,40,5,3,0,1,0,0,1,0,,
2011-04-01,CREAM HEART CARD HOLDER,540,33,7,3,0,3,0,0,1,0,,
2011-05-01,CREAM HEART CARD HOLDER,398,29,6,2,0,1,0,0,1,0,,
2011-06-01,CREAM HEART CARD HOLDER,587,27,6,2,0,3,0,0,1,0,,
2011-07-01,CREAM HEART CARD HOLDER,1638,31,2,5,0,2,0,0,1,0,,
2011-08-01,CREAM HEART CARD HOLDER,540,44,4,2,0,0,0,0,1,0,,
2011-09-01,CREAM HEART CARD HOLDER,212,33,5,0,0,2,0,0,1,0,,
2011-10-01,CREAM HEART CARD HOLDER,300,39,4,1,0,0,0,0,1,0,,
2011-11-01,CREAM HEART CARD HOLDER,141,41,6,0,0,2,0,0,1,0,,
2011-12-01,CREAM HEART CARD HOLDER,101,9,2,0,0,2,0,0,1,0,2.0,101.0
2010-01-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,6,1,0,0,0,0,1,0,0,0,,
2010-05-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,3,2,0,0,0,0,1,0,0,0,,
2010-06-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,1,0,0,0,0,1,0,0,0,,
2010-09-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,0,1,0,0,0,1,0,0,0,,
2010-12-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,15,6,1,0,0,0,1,0,0,0,,
2011-01-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,2,0,2,0,0,0,1,0,0,0,,
2011-02-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,15,4,1,0,0,0,1,0,0,0,,
2011-03-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,29,3,2,0,0,0,1,0,0,0,,
2011-04-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,27,1,2,0,0,0,1,0,0,0,,
2011-05-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,8,3,0,0,0,0,1,0,0,0,,
2011-06-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,19,3,3,0,0,0,1,0,0,0,,
2011-07-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,9,1,2,0,0,0,1,0,0,0,,
2011-08-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,0,1,0,0,0,1,0,0,0,,
2011-09-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,8,2,1,0,0,0,1,0,0,0,,
2011-10-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,5,1,2,0,0,0,1,0,0,0,,
2011-11-01,CREAM SLICE FLANNEL CHOCOLATE SPOT ,88,7,1,0,0,0,1,0,0,0,1.0,89.0
2010-01-01,CREAM SLICE FLANNEL PINK SPOT ,127,3,1,0,0,0,0,0,1,0,,
2010-03-01,CREAM SLICE FLANNEL PINK SPOT ,1,0,1,0,0,0,0,0,1,0,,
2010-05-01,CREAM SLICE FLANNEL PINK SPOT ,2,2,0,0,0,0,0,0,1,0,,
2010-06-01,CREAM SLICE FLANNEL PINK SPOT ,2,1,1,0,0,0,0,0,1,0,,
2010-07-01,CREAM SLICE FLANNEL PINK SPOT ,3,0,2,0,0,0,0,0,1,0,,
2010-08-01,CREAM SLICE FLANNEL PINK SPOT ,13,2,1,0,0,0,0,0,1,0,,
2010-09-01,CREAM SLICE FLANNEL PINK SPOT ,3,1,1,0,0,0,0,0,1,0,,
2010-10-01,CREAM SLICE FLANNEL PINK SPOT ,1,0,1,0,0,0,0,0,1,0,,
2010-12-01,CREAM SLICE FLANNEL PINK SPOT ,35,4,1,0,0,0,0,0,1,0,,
2011-01-01,CREAM SLICE FLANNEL PINK SPOT ,254,3,2,0,0,0,0,0,1,0,,
2011-02-01,CREAM SLICE FLANNEL PINK SPOT ,19,4,0,0,0,0,0,0,1,0,,
2011-03-01,CREAM SLICE FLANNEL PINK SPOT ,94,11,1,0,0,0,0,0,1,0,,
2011-04-01,CREAM SLICE FLANNEL PINK SPOT ,35,3,3,0,0,0,0,0,1,0,,
2011-05-01,CREAM SLICE FLANNEL PINK SPOT ,22,4,2,0,0,0,0,0,1,0,,
2011-06-01,CREAM SLICE FLANNEL PINK SPOT ,17,4,1,0,0,0,0,0,1,0,,
2011-07-01,CREAM SLICE FLANNEL PINK SPOT ,26,3,3,0,0,0,0,0,1,0,,
2011-08-01,CREAM SLICE FLANNEL PINK SPOT ,17,2,3,0,0,0,0,0,1,0,,
2011-09-01,CREAM SLICE FLANNEL PINK SPOT ,16,2,1,0,0,0,0,0,1,0,,
2011-10-01,CREAM SLICE FLANNEL PINK SPOT ,74,6,4,0,0,0,0,0,1,0,,
2011-11-01,CREAM SLICE FLANNEL PINK SPOT ,137,10,6,0,0,0,0,0,1,0,,
2011-12-01,CREAM SLICE FLANNEL PINK SPOT ,6,1,0,0,0,0,0,0,1,0,1.0,6.0
2010-01-01,CREAM SWEETHEART EGG HOLDER,2,1,1,0,0,0,0,0,1,0,,
2010-05-01,CREAM SWEETHEART EGG HOLDER,1,2,0,0,0,0,0,0,1,0,,
2010-07-01,CREAM SWEETHEART EGG HOLDER,4,1,0,0,0,0,0,0,1,0,,
2010-08-01,CREAM SWEETHEART EGG HOLDER,1,0,1,0,0,0,0,0,1,0,,
2010-09-01,CREAM SWEETHEART EGG HOLDER,4,1,0,0,0,0,0,0,1,0,,
2010-10-01,CREAM SWEETHEART EGG HOLDER,1,0,1,0,0,0,0,0,1,0,,
2010-12-01,CREAM SWEETHEART EGG HOLDER,22,5,2,0,0,0,0,0,1,0,,
2011-01-01,CREAM SWEETHEART EGG HOLDER,138,25,2,0,0,0,0,0,1,0,,
2011-02-01,CREAM SWEETHEART EGG HOLDER,33,6,1,0,0,1,0,0,1,0,,
2011-03-01,CREAM SWEETHEART EGG HOLDER,107,24,2,0,0,0,0,0,1,0,,
2011-04-01,CREAM SWEETHEART EGG HOLDER,85,14,1,0,0,3,0,0,1,0,,
2011-05-01,CREAM SWEETHEART EGG HOLDER,128,19,0,0,0,1,0,0,1,0,,
2011-06-01,CREAM SWEETHEART EGG HOLDER,135,13,2,0,0,1,0,0,1,0,,
2011-07-01,CREAM SWEETHEART EGG HOLDER,39,14,0,0,0,2,0,0,1,0,,
2011-08-01,CREAM SWEETHEART EGG HOLDER,16,4,0,0,0,0,0,0,1,0,,
2011-09-01,CREAM SWEETHEART EGG HOLDER,19,5,1,0,0,0,0,0,1,0,,
2011-10-01,CREAM SWEETHEART EGG HOLDER,16,4,0,0,0,1,0,0,1,0,,
2011-11-01,CREAM SWEETHEART EGG HOLDER,8,3,0,0,0,0,0,0,1,0,,
2011-12-01,CREAM SWEETHEART EGG HOLDER,5,2,0,0,0,0,0,0,1,0,27.0,5.0
2010-01-01,CREAM SWEETHEART LETTER RACK,6,1,2,0,0,1,1,0,0,0,,
2010-02-01,CREAM SWEETHEART LETTER RACK,4,2,0,0,0,0,1,0,0,0,,
2010-05-01,CREAM SWEETHEART LETTER RACK,11,4,0,0,0,0,1,0,0,0,,
2010-06-01,CREAM SWEETHEART LETTER RACK,2,0,1,0,0,0,1,0,0,0,,
2010-07-01,CREAM SWEETHEART LETTER RACK,168,2,2,1,0,0,1,0,0,0,,
2010-10-01,CREAM SWEETHEART LETTER RACK,4,1,1,0,0,0,1,0,0,0,,
2010-12-01,CREAM SWEETHEART LETTER RACK,7,2,2,0,0,0,1,0,0,0,,
2011-01-01,CREAM SWEETHEART LETTER RACK,8,4,0,0,0,1,1,0,0,0,,
2011-02-01,CREAM SWEETHEART LETTER RACK,-1,1,0,0,0,0,1,0,0,0,,
2011-04-01,CREAM SWEETHEART LETTER RACK,2,1,0,0,0,0,1,0,0,0,,
2011-05-01,CREAM SWEETHEART LETTER RACK,2,1,0,0,0,0,1,0,0,0,,
2011-06-01,CREAM SWEETHEART LETTER RACK,1,1,0,0,0,0,1,0,0,0,,
2011-11-01,CREAM SWEETHEART LETTER RACK,-1,1,0,0,0,0,1,0,0,0,,
2011-12-01,CREAM SWEETHEART LETTER RACK,1,0,0,0,0,1,1,0,0,0,-1.0,1.0
2010-02-01,CREAM SWEETHEART MINI CHEST,0,2,0,0,0,0,0,0,1,0,,
2010-05-01,CREAM SWEETHEART MINI CHEST,4,2,0,0,0,0,0,0,1,0,,
2010-06-01,CREAM SWEETHEART MINI CHEST,2,0,1,0,0,0,0,0,1,0,,
2010-07-01,CREAM SWEETHEART MINI CHEST,4,1,2,0,0,0,0,0,1,0,,
2010-08-01,CREAM SWEETHEART MINI CHEST,7,1,1,0,0,0,0,0,1,0,,
2010-09-01,CREAM SWEETHEART MINI CHEST,18,4,1,0,0,0,0,0,1,0,,
2010-10-01,CREAM SWEETHEART MINI CHEST,17,5,2,0,0,0,0,0,1,0,,
2010-12-01,CREAM SWEETHEART MINI CHEST,19,7,5,0,0,1,0,0,1,0,,
2011-01-01,CREAM SWEETHEART MINI CHEST,180,39,3,0,0,4,0,0,1,0,,
