,YYYYMM,Description,Quantity,Demand Pattern,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,product_cluster
3068,201104,ASSORTED COLOUR MINI CASES,113,Lumpy,101,0,0,0,12,1
3069,201105,ASSORTED COLOUR MINI CASES,119,Lumpy,67,0,0,0,52,1
3070,201106,ASSORTED COLOUR MINI CASES,76,Lumpy,40,1,0,0,35,1
3071,201107,ASSORTED COLOUR MINI CASES,76,Lumpy,59,3,0,0,14,1
3072,201108,ASSORTED COLOUR MINI CASES,113,Lumpy,100,12,0,0,1,1
3073,201109,ASSORTED COLOUR MINI CASES,251,Lumpy,140,2,0,0,109,1
3074,201110,ASSORTED COLOUR MINI CASES,110,Lumpy,81,1,0,0,28,1
3075,201111,ASSORTED COLOUR MINI CASES,160,Lumpy,153,4,0,0,3,1
3076,201112,ASSORTED COLOUR MINI CASES,17,Lumpy,17,0,0,0,0,1
3077,201103,ASSORTED COLOUR SILK GLASSES CASE,3,,3,0,0,0,0,0
3078,201008,ASSORTED COLOUR SUCTION CUP HOOK,4,Erratic,4,0,0,0,0,0
3079,201012,ASSORTED COLOUR SUCTION CUP HOOK,48,Erratic,48,0,0,0,0,0
3080,201104,ASSORTED COLOUR SUCTION CUP HOOK,26,Erratic,26,0,0,0,0,0
3081,201105,ASSORTED COLOUR SUCTION CUP HOOK,25,Erratic,25,0,0,0,0,0
3082,201106,ASSORTED COLOUR SUCTION CUP HOOK,6,Erratic,6,0,0,0,0,0
3083,201107,ASSORTED COLOUR SUCTION CUP HOOK,48,Erratic,48,0,0,0,0,0
3084,201108,ASSORTED COLOUR SUCTION CUP HOOK,2,Erratic,2,0,0,0,0,0
3085,201109,ASSORTED COLOUR SUCTION CUP HOOK,40,Erratic,40,0,0,0,0,0
3086,201111,ASSORTED COLOUR SUCTION CUP HOOK,3,Erratic,3,0,0,0,0,0
3087,201001,ASSORTED COLOUR T-LIGHT HOLDER,18,Lumpy,0,18,0,0,0,1
3088,201002,ASSORTED COLOUR T-LIGHT HOLDER,1824,Lumpy,1824,0,0,0,0,1
3089,201005,ASSORTED COLOUR T-LIGHT HOLDER,12,Lumpy,12,0,0,0,0,1
3090,201006,ASSORTED COLOUR T-LIGHT HOLDER,6,Lumpy,0,6,0,0,0,1
3091,201007,ASSORTED COLOUR T-LIGHT HOLDER,18,Lumpy,0,18,0,0,0,1
3092,201010,ASSORTED COLOUR T-LIGHT HOLDER,6,Lumpy,0,6,0,0,0,1
3093,201012,ASSORTED COLOUR T-LIGHT HOLDER,84,Lumpy,48,36,0,0,0,1
3094,201101,ASSORTED COLOUR T-LIGHT HOLDER,78,Lumpy,18,24,0,0,36,1
3095,201102,ASSORTED COLOUR T-LIGHT HOLDER,240,Lumpy,204,12,0,0,24,1
3096,201103,ASSORTED COLOUR T-LIGHT HOLDER,54,Lumpy,48,6,0,0,0,1
3097,201104,ASSORTED COLOUR T-LIGHT HOLDER,164,Lumpy,56,12,0,0,96,1
3098,201105,ASSORTED COLOUR T-LIGHT HOLDER,135,Lumpy,105,24,0,0,6,1
3099,201106,ASSORTED COLOUR T-LIGHT HOLDER,83,Lumpy,71,12,0,0,0,1
3100,201107,ASSORTED COLOUR T-LIGHT HOLDER,167,Lumpy,143,24,0,0,0,1
3101,201108,ASSORTED COLOUR T-LIGHT HOLDER,96,Lumpy,66,30,0,0,0,1
3102,201109,ASSORTED COLOUR T-LIGHT HOLDER,84,Lumpy,72,0,0,0,12,1
3103,201110,ASSORTED COLOUR T-LIGHT HOLDER,270,Lumpy,216,18,0,0,36,1
3104,201111,ASSORTED COLOUR T-LIGHT HOLDER,246,Lumpy,216,12,0,0,18,1
3105,201112,ASSORTED COLOUR T-LIGHT HOLDER,36,Lumpy,24,12,0,0,0,1
3106,201102,ASSORTED COLOURED CIRCLE MOBILE ,2,Erratic,0,0,0,0,2,0
3107,201107,ASSORTED COLOURED CIRCLE MOBILE ,26,Erratic,26,0,0,0,0,0
3108,201110,ASSORTED COLOURED CIRCLE MOBILE ,5,Erratic,5,0,0,0,0,0
3109,201111,ASSORTED COLOURED CIRCLE MOBILE ,8,Erratic,8,0,0,0,0,0
3110,201112,ASSORTED COLOURED CIRCLE MOBILE ,24,Erratic,24,0,0,0,0,0
3111,201002,ASSORTED COLOURS SILK FAN,48,Lumpy,48,0,0,0,0,3
3112,201003,ASSORTED COLOURS SILK FAN,15,Lumpy,12,3,0,0,0,3
3113,201005,ASSORTED COLOURS SILK FAN,12,Lumpy,12,0,0,0,0,3
3114,201006,ASSORTED COLOURS SILK FAN,4,Lumpy,0,4,0,0,0,3
3115,201008,ASSORTED COLOURS SILK FAN,13,Lumpy,12,1,0,0,0,3
3116,201009,ASSORTED COLOURS SILK FAN,1,Lumpy,0,1,0,0,0,3
3117,201010,ASSORTED COLOURS SILK FAN,3,Lumpy,0,3,0,0,0,3
3118,201012,ASSORTED COLOURS SILK FAN,17,Lumpy,0,17,0,0,0,3
3119,201101,ASSORTED COLOURS SILK FAN,595,Lumpy,504,43,0,0,48,3
3120,201102,ASSORTED COLOURS SILK FAN,1171,Lumpy,1032,67,0,0,72,3
3121,201103,ASSORTED COLOURS SILK FAN,3097,Lumpy,2328,133,0,0,636,3
3122,201104,ASSORTED COLOURS SILK FAN,4438,Lumpy,3625,105,0,0,708,3
3123,201105,ASSORTED COLOURS SILK FAN,4749,Lumpy,3168,345,0,0,1236,3
3124,201106,ASSORTED COLOURS SILK FAN,1761,Lumpy,1572,153,0,0,36,3
3125,201107,ASSORTED COLOURS SILK FAN,1578,Lumpy,744,198,0,0,636,3
3126,201108,ASSORTED COLOURS SILK FAN,1158,Lumpy,1011,147,0,0,0,3
3127,201109,ASSORTED COLOURS SILK FAN,1458,Lumpy,492,354,0,0,612,3
3128,201110,ASSORTED COLOURS SILK FAN,1054,Lumpy,836,218,0,0,0,3
3129,201111,ASSORTED COLOURS SILK FAN,781,Lumpy,744,37,0,0,0,3
3130,201112,ASSORTED COLOURS SILK FAN,1129,Lumpy,1008,121,0,0,0,3
3131,201001,ASSORTED CREEPY CRAWLIES,1,Lumpy,0,1,0,0,0,1
3132,201002,ASSORTED CREEPY CRAWLIES,48,Lumpy,48,0,0,0,0,1
3133,201003,ASSORTED CREEPY CRAWLIES,48,Lumpy,48,0,0,0,0,1
3134,201005,ASSORTED CREEPY CRAWLIES,49,Lumpy,49,0,0,0,0,1
3135,201006,ASSORTED CREEPY CRAWLIES,120,Lumpy,120,0,0,0,0,1
3136,201007,ASSORTED CREEPY CRAWLIES,49,Lumpy,48,1,0,0,0,1
3137,201008,ASSORTED CREEPY CRAWLIES,26,Lumpy,24,2,0,0,0,1
3138,201009,ASSORTED CREEPY CRAWLIES,0,Lumpy,0,0,0,0,0,1
3139,201012,ASSORTED CREEPY CRAWLIES,121,Lumpy,120,1,0,0,0,1
3140,201101,ASSORTED CREEPY CRAWLIES,504,Lumpy,504,0,0,0,0,1
3141,201102,ASSORTED CREEPY CRAWLIES,121,Lumpy,120,1,0,0,0,1
3142,201103,ASSORTED CREEPY CRAWLIES,170,Lumpy,144,2,0,0,24,1
3143,201104,ASSORTED CREEPY CRAWLIES,73,Lumpy,73,0,0,0,0,1
3144,201105,ASSORTED CREEPY CRAWLIES,240,Lumpy,216,24,0,0,0,1
3145,201106,ASSORTED CREEPY CRAWLIES,216,Lumpy,216,0,0,0,0,1
3146,201107,ASSORTED CREEPY CRAWLIES,228,Lumpy,216,12,0,0,0,1
3147,201108,ASSORTED CREEPY CRAWLIES,193,Lumpy,192,1,0,0,0,1
3148,201109,ASSORTED CREEPY CRAWLIES,192,Lumpy,192,0,0,0,0,1
3149,201110,ASSORTED CREEPY CRAWLIES,52,Lumpy,48,0,0,0,4,1
3150,201111,ASSORTED CREEPY CRAWLIES,170,Lumpy,144,25,0,0,1,1
3151,201010,ASSORTED EASTER DECORATIONS  BELLS,18,Lumpy,18,0,0,0,0,0
3152,201012,ASSORTED EASTER DECORATIONS  BELLS,288,Lumpy,0,0,288,0,0,0
3153,201101,ASSORTED EASTER DECORATIONS  BELLS,42,Lumpy,42,0,0,0,0,0
3154,201102,ASSORTED EASTER DECORATIONS  BELLS,22,Lumpy,22,0,0,0,0,0
3155,201103,ASSORTED EASTER DECORATIONS  BELLS,61,Lumpy,48,1,0,0,12,0
3156,201104,ASSORTED EASTER DECORATIONS  BELLS,12,Lumpy,12,0,0,0,0,0
3157,201106,ASSORTED EASTER DECORATIONS  BELLS,12,Lumpy,0,0,0,0,12,0
3158,201107,ASSORTED EASTER DECORATIONS  BELLS,1,Lumpy,0,1,0,0,0,0
3159,201108,ASSORTED EASTER DECORATIONS  BELLS,7,Lumpy,6,1,0,0,0,0
3160,201109,ASSORTED EASTER DECORATIONS  BELLS,1,Lumpy,0,1,0,0,0,0
3161,201110,ASSORTED EASTER DECORATIONS  BELLS,30,Lumpy,30,0,0,0,0,0
3162,201111,ASSORTED EASTER DECORATIONS  BELLS,39,Lumpy,38,1,0,0,0,0
3163,201112,ASSORTED EASTER DECORATIONS  BELLS,15,Lumpy,15,0,0,0,0,0
3164,201012,ASSORTED EASTER GIFT TAGS,61,Lumpy,60,1,0,0,0,0
3165,201101,ASSORTED EASTER GIFT TAGS,172,Lumpy,172,0,0,0,0,0
3166,201102,ASSORTED EASTER GIFT TAGS,174,Lumpy,174,0,0,0,0,0
3167,201103,ASSORTED EASTER GIFT TAGS,226,Lumpy,213,1,0,0,12,0
3168,201104,ASSORTED EASTER GIFT TAGS,12,Lumpy,12,0,0,0,0,0
3169,201106,ASSORTED EASTER GIFT TAGS,144,Lumpy,0,0,0,0,144,0
3170,201107,ASSORTED EASTER GIFT TAGS,13,Lumpy,12,1,0,0,0,0
3171,201108,ASSORTED EASTER GIFT TAGS,78,Lumpy,78,0,0,0,0,0
3172,201109,ASSORTED EASTER GIFT TAGS,220,Lumpy,220,0,0,0,0,0
3173,201110,ASSORTED EASTER GIFT TAGS,30,Lumpy,30,0,0,0,0,0
3174,201111,ASSORTED EASTER GIFT TAGS,29,Lumpy,29,0,0,0,0,0
3175,201101,ASSORTED FARMYARD ANIMALS IN BUCKET,14,Lumpy,14,0,0,0,0,0
3176,201102,ASSORTED FARMYARD ANIMALS IN BUCKET,12,Lumpy,12,0,0,0,0,0
3177,201104,ASSORTED FARMYARD ANIMALS IN BUCKET,39,Lumpy,12,3,0,0,24,0
3178,201105,ASSORTED FARMYARD ANIMALS IN BUCKET,12,Lumpy,12,0,0,0,0,0
3179,201106,ASSORTED FARMYARD ANIMALS IN BUCKET,13,Lumpy,12,1,0,0,0,0
3180,201003,"ASSORTED FLOWER COLOUR ""LEIS""",1,Erratic,1,0,0,0,0,2
3181,201010,"ASSORTED FLOWER COLOUR ""LEIS""",24,Erratic,24,0,0,0,0,2
3182,201012,"ASSORTED FLOWER COLOUR ""LEIS""",504,Erratic,504,0,0,0,0,2
3183,201101,"ASSORTED FLOWER COLOUR ""LEIS""",569,Erratic,564,5,0,0,0,2
3184,201102,"ASSORTED FLOWER COLOUR ""LEIS""",512,Erratic,30,2,0,0,480,2
3185,201103,"ASSORTED FLOWER COLOUR ""LEIS""",277,Erratic,277,0,0,0,0,2
3186,201104,"ASSORTED FLOWER COLOUR ""LEIS""",1212,Erratic,246,6,0,0,960,2
3187,201105,"ASSORTED FLOWER COLOUR ""LEIS""",258,Erratic,258,0,0,0,0,2
3188,201106,"ASSORTED FLOWER COLOUR ""LEIS""",1386,Erratic,906,0,0,0,480,2
3189,201107,"ASSORTED FLOWER COLOUR ""LEIS""",1374,Erratic,1326,0,0,0,48,2
3190,201108,"ASSORTED FLOWER COLOUR ""LEIS""",2383,Erratic,2382,1,0,0,0,2
3191,201109,"ASSORTED FLOWER COLOUR ""LEIS""",187,Erratic,186,1,0,0,0,2
3192,201110,"ASSORTED FLOWER COLOUR ""LEIS""",79,Erratic,78,1,0,0,0,2
3193,201111,"ASSORTED FLOWER COLOUR ""LEIS""",1069,Erratic,1067,2,0,0,0,2
3194,201112,"ASSORTED FLOWER COLOUR ""LEIS""",480,Erratic,0,0,480,0,0,2
3195,201003,ASSORTED INCENSE PACK,1440,Erratic,0,0,0,0,1440,1
3196,201012,ASSORTED INCENSE PACK,216,Erratic,216,0,0,0,0,1
3197,201101,ASSORTED INCENSE PACK,216,Erratic,144,0,0,0,72,1
3198,201102,ASSORTED INCENSE PACK,72,Erratic,72,0,0,0,0,1
3199,201103,ASSORTED INCENSE PACK,144,Erratic,144,0,0,0,0,1
3200,201104,ASSORTED INCENSE PACK,144,Erratic,0,0,0,0,144,1
3201,201105,ASSORTED INCENSE PACK,360,Erratic,360,0,0,0,0,1
3202,201106,ASSORTED INCENSE PACK,360,Erratic,360,0,0,0,0,1
3203,201107,ASSORTED INCENSE PACK,288,Erratic,288,0,0,0,0,1
3204,201109,ASSORTED INCENSE PACK,432,Erratic,432,0,0,0,0,1
3205,201110,ASSORTED INCENSE PACK,288,Erratic,216,0,0,0,72,1
3206,201111,ASSORTED INCENSE PACK,72,Erratic,72,0,0,0,0,1
3207,201008,ASSORTED LAQUERED INCENSE HOLDERS,1,Lumpy,0,1,0,0,0,1
3208,201012,ASSORTED LAQUERED INCENSE HOLDERS,1730,Lumpy,1728,2,0,0,0,1
3209,201101,ASSORTED LAQUERED INCENSE HOLDERS,193,Lumpy,192,1,0,0,0,1
3210,201102,ASSORTED LAQUERED INCENSE HOLDERS,25,Lumpy,24,1,0,0,0,1
3211,201103,ASSORTED LAQUERED INCENSE HOLDERS,19,Lumpy,12,7,0,0,0,1
3212,201104,ASSORTED LAQUERED INCENSE HOLDERS,96,Lumpy,0,0,0,0,96,1
3213,201105,ASSORTED LAQUERED INCENSE HOLDERS,121,Lumpy,120,1,0,0,0,1
3214,201106,ASSORTED LAQUERED INCENSE HOLDERS,49,Lumpy,48,1,0,0,0,1
3215,201107,ASSORTED LAQUERED INCENSE HOLDERS,304,Lumpy,291,13,0,0,0,1
3216,201108,ASSORTED LAQUERED INCENSE HOLDERS,2,Lumpy,0,2,0,0,0,1
3217,201110,ASSORTED LAQUERED INCENSE HOLDERS,5,Lumpy,5,0,0,0,0,1
3218,201001,ASSORTED MINI MADRAS NOTEBOOK,1,Erratic,0,1,0,0,0,0
3219,201007,ASSORTED MINI MADRAS NOTEBOOK,1,Erratic,0,1,0,0,0,0
3220,201012,ASSORTED MINI MADRAS NOTEBOOK,1,Erratic,0,1,0,0,0,0
3221,201104,ASSORTED MINI MADRAS NOTEBOOK,48,Erratic,48,0,0,0,0,0
3222,201105,ASSORTED MINI MADRAS NOTEBOOK,72,Erratic,72,0,0,0,0,0
3223,201106,ASSORTED MINI MADRAS NOTEBOOK,240,Erratic,216,0,0,0,24,0
3224,201107,ASSORTED MINI MADRAS NOTEBOOK,168,Erratic,168,0,0,0,0,0
3225,201108,ASSORTED MINI MADRAS NOTEBOOK,24,Erratic,0,24,0,0,0,0
3226,201109,ASSORTED MINI MADRAS NOTEBOOK,325,Erratic,36,1,0,0,288,0
3227,201110,ASSORTED MINI MADRAS NOTEBOOK,72,Erratic,72,0,0,0,0,0
3228,201112,ASSORTED MINI MADRAS NOTEBOOK,24,Erratic,24,0,0,0,0,0
3229,201003,ASSORTED MONKEY SUCTION CUP HOOK,1,Erratic,1,0,0,0,0,0
3230,201101,ASSORTED MONKEY SUCTION CUP HOOK,234,Erratic,6,48,0,0,180,0
3231,201102,ASSORTED MONKEY SUCTION CUP HOOK,18,Erratic,0,2,0,0,16,0
3232,201103,ASSORTED MONKEY SUCTION CUP HOOK,8,Erratic,8,0,0,0,0,0
3233,201104,ASSORTED MONKEY SUCTION CUP HOOK,32,Erratic,30,0,0,0,2,0
3234,201105,ASSORTED MONKEY SUCTION CUP HOOK,65,Erratic,48,0,0,0,17,0
3235,201106,ASSORTED MONKEY SUCTION CUP HOOK,6,Erratic,6,0,0,0,0,0
3236,201107,ASSORTED MONKEY SUCTION CUP HOOK,2,Erratic,2,0,0,0,0,0
3237,201108,ASSORTED MONKEY SUCTION CUP HOOK,59,Erratic,52,0,0,0,7,0
3238,201109,ASSORTED MONKEY SUCTION CUP HOOK,74,Erratic,20,0,0,0,54,0
3239,201110,ASSORTED MONKEY SUCTION CUP HOOK,7,Erratic,6,0,0,0,1,0
3240,201111,ASSORTED MONKEY SUCTION CUP HOOK,55,Erratic,25,0,0,0,30,0
3241,201112,ASSORTED MONKEY SUCTION CUP HOOK,91,Erratic,43,48,0,0,0,0
3242,201103,ASSORTED SANSKRIT MINI NOTEBOOK,36,Intermittent,36,0,0,0,0,0
3243,201105,ASSORTED SANSKRIT MINI NOTEBOOK,18,Intermittent,18,0,0,0,0,0
3244,201107,ASSORTED SANSKRIT MINI NOTEBOOK,18,Intermittent,18,0,0,0,0,0
3245,201110,ASSORTED SANSKRIT MINI NOTEBOOK,37,Intermittent,37,0,0,0,0,0
3246,201101,ASSORTED SHAPES PHOTO CLIP SILVER ,12,Lumpy,12,0,0,0,0,0
3247,201103,ASSORTED SHAPES PHOTO CLIP SILVER ,293,Lumpy,293,0,0,0,0,0
3248,201105,ASSORTED SHAPES PHOTO CLIP SILVER ,5,Lumpy,5,0,0,0,0,0
3249,201106,ASSORTED SHAPES PHOTO CLIP SILVER ,10,Lumpy,10,0,0,0,0,0
3250,201107,ASSORTED SHAPES PHOTO CLIP SILVER ,2,Lumpy,2,0,0,0,0,0
3251,201108,ASSORTED SHAPES PHOTO CLIP SILVER ,2,Lumpy,2,0,0,0,0,0
3252,201110,ASSORTED SHAPES PHOTO CLIP SILVER ,2,Lumpy,2,0,0,0,0,0
3253,201111,ASSORTED SHAPES PHOTO CLIP SILVER ,123,Lumpy,33,90,0,0,0,0
3254,201003,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1,Lumpy,0,1,0,0,0,0
3255,201005,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1,Lumpy,1,0,0,0,0,0
3256,201008,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1,Lumpy,0,1,0,0,0,0
3257,201010,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,5,Lumpy,5,0,0,0,0,0
3258,201012,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,26,Lumpy,21,5,0,0,0,0
3259,201101,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,93,Lumpy,90,3,0,0,0,0
3260,201102,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,40,Lumpy,27,13,0,0,0,0
3261,201103,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,78,Lumpy,48,30,0,0,0,0
3262,201104,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,53,Lumpy,37,13,0,0,3,0
3263,201105,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,5,Lumpy,5,0,0,0,0,0
3264,201106,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,28,Lumpy,27,1,0,0,0,0
3265,201107,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,25,Lumpy,25,0,0,0,0,0
3266,201108,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,24,Lumpy,16,8,0,0,0,0
3267,201109,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,25,Lumpy,4,20,0,0,1,0
3268,201110,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,190,Lumpy,85,3,96,0,6,0
3269,201111,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,67,Lumpy,44,23,0,0,0,0
3270,201005,ASSORTED TUTTI FRUTTI BRACELET,6,Lumpy,6,0,0,0,0,1
3271,201006,ASSORTED TUTTI FRUTTI BRACELET,1,Lumpy,0,1,0,0,0,1
3272,201008,ASSORTED TUTTI FRUTTI BRACELET,1,Lumpy,0,1,0,0,0,1
3273,201010,ASSORTED TUTTI FRUTTI BRACELET,2,Lumpy,2,0,0,0,0,1
3274,201012,ASSORTED TUTTI FRUTTI BRACELET,154,Lumpy,144,10,0,0,0,1
3275,201101,ASSORTED TUTTI FRUTTI BRACELET,148,Lumpy,7,45,0,0,96,1
3276,201102,ASSORTED TUTTI FRUTTI BRACELET,149,Lumpy,144,5,0,0,0,1
3277,201103,ASSORTED TUTTI FRUTTI BRACELET,10,Lumpy,2,8,0,0,0,1
3278,201104,ASSORTED TUTTI FRUTTI BRACELET,284,Lumpy,85,7,0,0,192,1
3279,201105,ASSORTED TUTTI FRUTTI BRACELET,112,Lumpy,94,18,0,0,0,1
3280,201106,ASSORTED TUTTI FRUTTI BRACELET,21,Lumpy,0,21,0,0,0,1
3281,201107,ASSORTED TUTTI FRUTTI BRACELET,287,Lumpy,254,9,0,0,24,1
3282,201108,ASSORTED TUTTI FRUTTI BRACELET,526,Lumpy,467,35,0,0,24,1
3283,201109,ASSORTED TUTTI FRUTTI BRACELET,195,Lumpy,154,41,0,0,0,1
3284,201110,ASSORTED TUTTI FRUTTI BRACELET,137,Lumpy,103,34,0,0,0,1
3285,201111,ASSORTED TUTTI FRUTTI BRACELET,408,Lumpy,279,105,0,0,24,1
3286,201112,ASSORTED TUTTI FRUTTI BRACELET,85,Lumpy,72,13,0,0,0,1
3287,201006,ASSORTED TUTTI FRUTTI HEART BOX,2,Erratic,2,0,0,0,0,0
3288,201010,ASSORTED TUTTI FRUTTI HEART BOX,13,Erratic,13,0,0,0,0,0
3289,201012,ASSORTED TUTTI FRUTTI HEART BOX,24,Erratic,24,0,0,0,0,0
3290,201101,ASSORTED TUTTI FRUTTI HEART BOX,43,Erratic,43,0,0,0,0,0
3291,201102,ASSORTED TUTTI FRUTTI HEART BOX,18,Erratic,18,0,0,0,0,0
3292,201103,ASSORTED TUTTI FRUTTI HEART BOX,16,Erratic,16,0,0,0,0,0
3293,201104,ASSORTED TUTTI FRUTTI HEART BOX,1,Erratic,1,0,0,0,0,0
3294,201105,ASSORTED TUTTI FRUTTI HEART BOX,3,Erratic,3,0,0,0,0,0
3295,201106,ASSORTED TUTTI FRUTTI HEART BOX,9,Erratic,9,0,0,0,0,0
3296,201109,ASSORTED TUTTI FRUTTI HEART BOX,26,Erratic,26,0,0,0,0,0
3297,201110,ASSORTED TUTTI FRUTTI HEART BOX,24,Erratic,24,0,0,0,0,0
3298,201111,ASSORTED TUTTI FRUTTI HEART BOX,11,Erratic,11,0,0,0,0,0
3299,201001,ASSORTED TUTTI FRUTTI KEYRING BALL,1,Lumpy,0,1,0,0,0,0
3300,201006,ASSORTED TUTTI FRUTTI KEYRING BALL,5,Lumpy,0,5,0,0,0,0
3301,201007,ASSORTED TUTTI FRUTTI KEYRING BALL,1,Lumpy,0,1,0,0,0,0
3302,201009,ASSORTED TUTTI FRUTTI KEYRING BALL,1,Lumpy,0,1,0,0,0,0
3303,201010,ASSORTED TUTTI FRUTTI KEYRING BALL,3,Lumpy,0,3,0,0,0,0
3304,201012,ASSORTED TUTTI FRUTTI KEYRING BALL,4,Lumpy,0,4,0,0,0,0
3305,201101,ASSORTED TUTTI FRUTTI KEYRING BALL,24,Lumpy,24,0,0,0,0,0
3306,201102,ASSORTED TUTTI FRUTTI KEYRING BALL,5,Lumpy,3,2,0,0,0,0
3307,201103,ASSORTED TUTTI FRUTTI KEYRING BALL,25,Lumpy,24,1,0,0,0,0
3308,201104,ASSORTED TUTTI FRUTTI KEYRING BALL,26,Lumpy,0,2,0,0,24,0
3309,201105,ASSORTED TUTTI FRUTTI KEYRING BALL,25,Lumpy,24,0,0,0,1,0
3310,201106,ASSORTED TUTTI FRUTTI KEYRING BALL,28,Lumpy,27,0,0,0,1,0
3311,201107,ASSORTED TUTTI FRUTTI KEYRING BALL,265,Lumpy,216,1,0,0,48,0
3312,201108,ASSORTED TUTTI FRUTTI KEYRING BALL,134,Lumpy,0,14,0,0,120,0
3313,201109,ASSORTED TUTTI FRUTTI KEYRING BALL,530,Lumpy,518,12,0,0,0,0
3314,201110,ASSORTED TUTTI FRUTTI KEYRING BALL,12,Lumpy,12,0,0,0,0,0
3315,201111,ASSORTED TUTTI FRUTTI KEYRING BALL,14,Lumpy,12,2,0,0,0,0
3316,201112,ASSORTED TUTTI FRUTTI KEYRING BALL,50,Lumpy,48,2,0,0,0,0
3317,201006,ASSORTED TUTTI FRUTTI LARGE PURSE,2,Erratic,2,0,0,0,0,0
3318,201007,ASSORTED TUTTI FRUTTI LARGE PURSE,1,Erratic,1,0,0,0,0,0
3319,201010,ASSORTED TUTTI FRUTTI LARGE PURSE,5,Erratic,5,0,0,0,0,0
3320,201012,ASSORTED TUTTI FRUTTI LARGE PURSE,25,Erratic,24,1,0,0,0,0
3321,201103,ASSORTED TUTTI FRUTTI LARGE PURSE,24,Erratic,24,0,0,0,0,0
3322,201106,ASSORTED TUTTI FRUTTI LARGE PURSE,1,Erratic,1,0,0,0,0,0
3323,201107,ASSORTED TUTTI FRUTTI LARGE PURSE,4,Erratic,4,0,0,0,0,0
3324,201108,ASSORTED TUTTI FRUTTI LARGE PURSE,6,Erratic,6,0,0,0,0,0
3325,201109,ASSORTED TUTTI FRUTTI LARGE PURSE,26,Erratic,26,0,0,0,0,0
3326,201110,ASSORTED TUTTI FRUTTI LARGE PURSE,13,Erratic,13,0,0,0,0,0
3327,201111,ASSORTED TUTTI FRUTTI LARGE PURSE,10,Erratic,10,0,0,0,0,0
3328,201001,ASSORTED TUTTI FRUTTI MIRROR,3,Lumpy,3,0,0,0,0,0
3329,201003,ASSORTED TUTTI FRUTTI MIRROR,3,Lumpy,0,3,0,0,0,0
3330,201006,ASSORTED TUTTI FRUTTI MIRROR,6,Lumpy,0,6,0,0,0,0
3331,201008,ASSORTED TUTTI FRUTTI MIRROR,2,Lumpy,0,2,0,0,0,0
3332,201009,ASSORTED TUTTI FRUTTI MIRROR,1,Lumpy,0,1,0,0,0,0
3333,201010,ASSORTED TUTTI FRUTTI MIRROR,1,Lumpy,0,1,0,0,0,0
3334,201012,ASSORTED TUTTI FRUTTI MIRROR,25,Lumpy,16,9,0,0,0,0
3335,201101,ASSORTED TUTTI FRUTTI MIRROR,13,Lumpy,12,1,0,0,0,0
3336,201102,ASSORTED TUTTI FRUTTI MIRROR,52,Lumpy,24,4,0,0,24,0
3337,201103,ASSORTED TUTTI FRUTTI MIRROR,132,Lumpy,124,8,0,0,0,0
3338,201104,ASSORTED TUTTI FRUTTI MIRROR,24,Lumpy,24,0,0,0,0,0
3339,201105,ASSORTED TUTTI FRUTTI MIRROR,18,Lumpy,12,6,0,0,0,0
3340,201106,ASSORTED TUTTI FRUTTI MIRROR,18,Lumpy,12,6,0,0,0,0
3341,201107,ASSORTED TUTTI FRUTTI MIRROR,42,Lumpy,38,4,0,0,0,0
3342,201108,ASSORTED TUTTI FRUTTI MIRROR,12,Lumpy,9,3,0,0,0,0
3343,201109,ASSORTED TUTTI FRUTTI MIRROR,48,Lumpy,30,6,0,0,12,0
3344,201110,ASSORTED TUTTI FRUTTI MIRROR,26,Lumpy,26,0,0,0,0,0
3345,201111,ASSORTED TUTTI FRUTTI MIRROR,112,Lumpy,112,0,0,0,0,0
3346,201001,ASSORTED TUTTI FRUTTI NOTEBOOK,1,Erratic,0,1,0,0,0,0
3347,201003,ASSORTED TUTTI FRUTTI NOTEBOOK,1,Erratic,0,1,0,0,0,0
3348,201006,ASSORTED TUTTI FRUTTI NOTEBOOK,14,Erratic,12,2,0,0,0,0
3349,201007,ASSORTED TUTTI FRUTTI NOTEBOOK,3,Erratic,0,3,0,0,0,0
3350,201010,ASSORTED TUTTI FRUTTI NOTEBOOK,6,Erratic,6,0,0,0,0,0
3351,201012,ASSORTED TUTTI FRUTTI NOTEBOOK,6,Erratic,5,1,0,0,0,0
3352,201102,ASSORTED TUTTI FRUTTI NOTEBOOK,1,Erratic,0,0,0,0,1,0
